duration_micros,with_error,method,linearization_size,file_size
933,false,textDocument/completion,188,
2051,false,textDocument/didOpen,,3011
1913,false,textDocument/didOpen,,3012
3177,false,textDocument/didOpen,,3013
2006,false,textDocument/didOpen,,3026
436296,false,textDocument/didOpen,,3027
434531,false,textDocument/didOpen,,3026
461385,false,textDocument/didOpen,,3031
398448,false,textDocument/didOpen,,3032
394023,false,textDocument/didOpen,,3033
475546,false,textDocument/didOpen,,3032
460935,false,textDocument/didOpen,,3033
2021,false,textDocument/didOpen,,3032
486626,false,textDocument/didOpen,,3039
2171,false,textDocument/didOpen,,3038
481124,false,textDocument/didOpen,,3045
532000,false,textDocument/didOpen,,3046
441010,false,textDocument/didOpen,,3047
154,false,textDocument/completion,183,
504314,false,textDocument/didOpen,,3052
439139,false,textDocument/didOpen,,3051
487001,false,textDocument/didOpen,,3050
513423,false,textDocument/didOpen,,3047
511392,false,textDocument/didOpen,,3048
131,false,textDocument/completion,183,
512439,false,textDocument/didOpen,,3051
525520,false,textDocument/didOpen,,3054
486089,false,textDocument/didOpen,,3055
500495,false,textDocument/didOpen,,3054
552009,false,textDocument/didOpen,,3055
544749,false,textDocument/didOpen,,3056
2260,false,textDocument/completion,183,
507584,false,textDocument/didOpen,,3057
551372,false,textDocument/didOpen,,3058
584407,false,textDocument/didOpen,,3059
118287,false,textDocument/didOpen,,3060
144103,false,textDocument/didOpen,,3061
44,false,textDocument/completion,74,
111194,false,textDocument/didOpen,,3060
136764,false,textDocument/didOpen,,3061
36,false,textDocument/completion,74,
166554,false,textDocument/didOpen,,3060
113378,false,textDocument/didOpen,,3061
36,false,textDocument/completion,74,
189520,false,textDocument/didOpen,,3063
41,false,textDocument/completion,74,
116502,false,textDocument/didOpen,,3067
36,false,textDocument/completion,74,
142630,false,textDocument/didOpen,,3069
44,false,textDocument/completion,74,
191993,false,textDocument/didOpen,,3072
2756,false,textDocument/completion,74,
126952,false,textDocument/didOpen,,3073
200969,false,textDocument/didOpen,,3077
34,false,textDocument/completion,74,
120042,false,textDocument/didOpen,,3078
125399,false,textDocument/didOpen,,3079
157021,false,textDocument/didOpen,,3080
34,false,textDocument/completion,74,
125333,false,textDocument/didOpen,,3081
177847,false,textDocument/didOpen,,3082
33,false,textDocument/completion,74,
138293,false,textDocument/didOpen,,3086
35,false,textDocument/completion,74,
163892,false,textDocument/didOpen,,3087
221357,false,textDocument/didOpen,,3088
157852,false,textDocument/didOpen,,3087
189234,false,textDocument/didOpen,,3084
130128,false,textDocument/didOpen,,3082
71,false,textDocument/completion,74,
137798,false,textDocument/didOpen,,3093
37,false,textDocument/completion,74,
175197,false,textDocument/didOpen,,3094
164958,false,textDocument/didOpen,,3097
172064,false,textDocument/didOpen,,3098
167448,false,textDocument/didOpen,,3099
154000,false,textDocument/didOpen,,3099
34,false,textDocument/completion,74,
166699,false,textDocument/didOpen,,3100
137813,false,textDocument/didOpen,,3103
34,false,textDocument/completion,74,
156719,false,textDocument/didOpen,,3104
221654,false,textDocument/didOpen,,3105
125970,false,textDocument/didOpen,,3106
34,false,textDocument/completion,74,
224062,false,textDocument/didOpen,,3107
167947,false,textDocument/didOpen,,3106
137673,false,textDocument/didOpen,,3107
42,false,textDocument/completion,74,
227724,false,textDocument/didOpen,,3109
164731,false,textDocument/didOpen,,3110
170084,false,textDocument/didOpen,,3111
753596,false,textDocument/didOpen,,3112
716480,false,textDocument/didOpen,,3113
714625,false,textDocument/didOpen,,3114
746911,false,textDocument/didOpen,,3113
756391,false,textDocument/didOpen,,3114
914110,false,textDocument/didOpen,,3113
917684,false,textDocument/didOpen,,3112
875967,false,textDocument/didOpen,,3113
174586,false,textDocument/didOpen,,3113
112691,false,textDocument/didOpen,,3114
96098,false,textDocument/didOpen,,3113
1139,false,textDocument/didOpen,,3114
26,false,textDocument/completion,195,
2172,false,textDocument/didOpen,,3115
89477,false,textDocument/didOpen,,3118
16,false,textDocument/completion,124,
112299,false,textDocument/didOpen,,3121
70847,false,textDocument/didOpen,,3122
23,false,textDocument/completion,124,
103559,false,textDocument/didOpen,,3123
70899,false,textDocument/didOpen,,3124
16,false,textDocument/completion,124,
112374,false,textDocument/didOpen,,3125
146804,false,textDocument/didOpen,,3126
147755,false,textDocument/didOpen,,3127
151103,false,textDocument/didOpen,,3128
160342,false,textDocument/didOpen,,3129
154575,false,textDocument/didOpen,,3130
170263,false,textDocument/didOpen,,3131
183552,false,textDocument/didOpen,,3132
148416,false,textDocument/didOpen,,3133
214369,false,textDocument/didOpen,,3132
242817,false,textDocument/didOpen,,3133
186012,false,textDocument/didOpen,,3134
190850,false,textDocument/didOpen,,3135
70,false,textDocument/completion,124,
267430,false,textDocument/didOpen,,3138
268150,false,textDocument/didOpen,,3141
252939,false,textDocument/didOpen,,3142
211690,false,textDocument/didOpen,,3144
213688,false,textDocument/didOpen,,3145
250252,false,textDocument/didOpen,,3146
264299,false,textDocument/didOpen,,3149
288493,false,textDocument/didOpen,,3150
488,false,textDocument/didOpen,,3114
397,false,textDocument/didOpen,,3048
427175,false,textDocument/didOpen,,3046
55288,false,textDocument/didOpen,,347
17180,false,textDocument/didOpen,,348
17893,false,textDocument/didOpen,,349
19747,false,textDocument/didOpen,,350
18796,false,textDocument/didOpen,,351
30443,false,textDocument/didOpen,,352
66,false,textDocument/completion,11,
19255,false,textDocument/didOpen,,354
17800,false,textDocument/didOpen,,355
23430,false,textDocument/didOpen,,356
105,false,textDocument/completion,11,
17457,false,textDocument/didOpen,,355
17702,false,textDocument/didOpen,,356
151,false,textDocument/completion,11,
16435,false,textDocument/didOpen,,357
136,false,textDocument/completion,11,
17335,false,textDocument/didOpen,,358
104,false,textDocument/completion,11,
18549,false,textDocument/didOpen,,359
144,false,textDocument/completion,11,
21013,false,textDocument/didOpen,,357
18634,false,textDocument/didOpen,,356
21127,false,textDocument/didOpen,,357
103,false,textDocument/completion,11,
15623,false,textDocument/didOpen,,358
154,false,textDocument/completion,11,
17332,false,textDocument/didOpen,,358
98,false,textDocument/completion,11,
18545,false,textDocument/didOpen,,359
146,false,textDocument/completion,11,
10799,false,textDocument/didOpen,,361
80,false,textDocument/completion,11,
205,false,textDocument/completion,11,
19277,false,textDocument/didOpen,,362
93,false,textDocument/completion,11,
17206,false,textDocument/didOpen,,363
147,false,textDocument/completion,11,
20009,false,textDocument/didOpen,,364
156,false,textDocument/completion,11,
15525,false,textDocument/didOpen,,365
102,false,textDocument/completion,11,
16888,false,textDocument/didOpen,,366
153,false,textDocument/completion,11,
45243,false,textDocument/didOpen,,367
121005,false,textDocument/didOpen,,3046
59862,false,textDocument/didOpen,,367
165779,false,textDocument/didOpen,,5604
166618,false,textDocument/didOpen,,3046
114705,false,textDocument/didOpen,,3049
132089,false,textDocument/didOpen,,3050
44894,false,textDocument/didOpen,,3051
125,false,textDocument/completion,89,
73033,false,textDocument/didOpen,,3054
68,false,textDocument/completion,89,
60817,false,textDocument/didOpen,,3055
109,false,textDocument/completion,89,
60749,false,textDocument/didOpen,,3057
67,false,textDocument/completion,89,
77336,false,textDocument/didOpen,,3058
46970,false,textDocument/didOpen,,3059
170,false,textDocument/completion,89,
59816,false,textDocument/didOpen,,3060
93421,false,textDocument/didOpen,,3061
71054,false,textDocument/didOpen,,3062
73255,false,textDocument/didOpen,,3063
73553,false,textDocument/didOpen,,3062
86164,false,textDocument/didOpen,,3063
107665,false,textDocument/didOpen,,3064
58,false,textDocument/completion,89,
95762,false,textDocument/didOpen,,3065
94567,false,textDocument/didOpen,,3067
110608,false,textDocument/didOpen,,3068
192276,false,textDocument/didOpen,,3069
164136,false,textDocument/didOpen,,3070
71946,false,textDocument/didOpen,,3071
279616,false,textDocument/didOpen,,3050
239115,false,textDocument/didOpen,,3049
248620,false,textDocument/didOpen,,3048
244268,false,textDocument/didOpen,,3047
286106,false,textDocument/didOpen,,3049
268495,false,textDocument/didOpen,,3050
166337,false,textDocument/didOpen,,3051
57,false,textDocument/completion,89,
383628,false,textDocument/didOpen,,3050
346120,false,textDocument/didOpen,,3048
333627,false,textDocument/didOpen,,3047
306021,false,textDocument/didOpen,,3048
378502,false,textDocument/didOpen,,3050
183876,false,textDocument/didOpen,,3051
753,false,textDocument/completion,89,
123505,false,textDocument/didOpen,,3052
146417,false,textDocument/didOpen,,3053
126435,false,textDocument/didOpen,,3055
86,false,textDocument/completion,89,
143441,false,textDocument/didOpen,,3056
63,false,textDocument/completion,89,
173042,false,textDocument/didOpen,,3057
162380,false,textDocument/didOpen,,3056
138920,false,textDocument/didOpen,,3057
60,false,textDocument/completion,89,
174751,false,textDocument/didOpen,,3060
150397,false,textDocument/didOpen,,3061
187179,false,textDocument/didOpen,,3063
58,false,textDocument/completion,89,
113960,false,textDocument/didOpen,,3069
115899,false,textDocument/didOpen,,3070
36,false,textDocument/completion,74,
126877,false,textDocument/didOpen,,3072
112422,false,textDocument/didOpen,,3070
86894,false,textDocument/didOpen,,3071
34,false,textDocument/completion,74,
114991,false,textDocument/didOpen,,3075
123701,false,textDocument/didOpen,,3079
431866,false,textDocument/didOpen,,3081
167188,false,textDocument/didOpen,,3082
463128,false,textDocument/didOpen,,3083
187272,false,textDocument/didOpen,,367
24639,false,textDocument/didOpen,,356
72612,false,textDocument/didOpen,,357
87,false,textDocument/completion,27,
113189,false,textDocument/didOpen,,358
89645,false,textDocument/didOpen,,359
45532,false,textDocument/didOpen,,361
71554,false,textDocument/didOpen,,363
185310,false,textDocument/didOpen,,3083
122635,false,textDocument/didOpen,,3085
114857,false,textDocument/didOpen,,3087
172897,false,textDocument/didOpen,,3087
59151,false,textDocument/didOpen,,363
57122,false,textDocument/didOpen,,363
117836,false,textDocument/didOpen,,3087
113162,false,textDocument/didOpen,,3091
141059,false,textDocument/didOpen,,3095
102205,false,textDocument/didOpen,,3097
153635,false,textDocument/didOpen,,3101
157197,false,textDocument/didOpen,,3105
151890,false,textDocument/didOpen,,3094
139145,false,textDocument/didOpen,,3095
145,false,textDocument/completion,199,
190305,false,textDocument/didOpen,,3097
212988,false,textDocument/didOpen,,3098
226775,false,textDocument/didOpen,,3101
156,false,textDocument/completion,199,
233571,false,textDocument/didOpen,,3104
208108,false,textDocument/didOpen,,3103
210521,false,textDocument/didOpen,,3102
220599,false,textDocument/didOpen,,3101
279962,false,textDocument/didOpen,,3100
118,false,textDocument/completion,199,
292471,false,textDocument/didOpen,,3099
288916,false,textDocument/didOpen,,3099
558,false,textDocument/completion,199,
326977,false,textDocument/didOpen,,3103
107863,false,textDocument/didOpen,,3103
131077,false,textDocument/didOpen,,3092
136201,false,textDocument/didOpen,,3094
96378,false,textDocument/didOpen,,3095
138,false,textDocument/completion,199,
132894,false,textDocument/didOpen,,3096
131288,false,textDocument/didOpen,,3097
115225,false,textDocument/didOpen,,3101
25819,false,textDocument/didOpen,,363
358,false,textDocument/didOpen,,2452
1317,false,textDocument/didOpen,,2474
1932,false,textDocument/didOpen,,2475
1992,false,textDocument/didOpen,,2474
1235,false,textDocument/didOpen,,2472
1230,false,textDocument/didOpen,,2470
1234,false,textDocument/didOpen,,2468
1929,false,textDocument/didOpen,,2466
1248,false,textDocument/didOpen,,2464
1273,false,textDocument/didOpen,,2462
304,false,textDocument/didOpen,,2460
1258,false,textDocument/didOpen,,2458
1228,false,textDocument/didOpen,,2456
614,false,textDocument/didOpen,,2457
28,true,textDocument/completion,,
1260,false,textDocument/didOpen,,2458
1242,false,textDocument/didOpen,,2460
34,true,textDocument/completion,,
1271,false,textDocument/didOpen,,2461
36,true,textDocument/completion,,
1319,false,textDocument/didOpen,,2462
45,true,textDocument/completion,,
1291,false,textDocument/didOpen,,2463
62,true,textDocument/completion,,
1324,false,textDocument/didOpen,,2464
38,true,textDocument/completion,,
1246,false,textDocument/didOpen,,2465
1430,false,textDocument/didOpen,,2466
1360,false,textDocument/didOpen,,2467
1981,false,textDocument/didOpen,,2468
37,true,textDocument/completion,,
1266,false,textDocument/didOpen,,2470
36,true,textDocument/completion,,
1268,false,textDocument/didOpen,,2471
36,true,textDocument/completion,,
1267,false,textDocument/didOpen,,2472
426,false,textDocument/didOpen,,2472
400,false,textDocument/didOpen,,2473
1313,false,textDocument/didOpen,,2474
26,true,textDocument/completion,,
314,false,textDocument/didOpen,,2478
8,true,textDocument/completion,,
1333,false,textDocument/didOpen,,2480
1363,false,textDocument/didOpen,,2481
448,false,textDocument/didOpen,,2482
13,true,textDocument/completion,,
419,false,textDocument/didOpen,,2484
15,true,textDocument/completion,,
1329,false,textDocument/didOpen,,2487
746,false,textDocument/didOpen,,2488
32,true,textDocument/completion,,
1384,false,textDocument/didOpen,,2489
1362,false,textDocument/didOpen,,2490
1338,false,textDocument/didOpen,,2494
1334,false,textDocument/didOpen,,2497
380,false,textDocument/didOpen,,2498
13,true,textDocument/completion,,
1334,false,textDocument/didOpen,,2500
1379,false,textDocument/didOpen,,2501
1356,false,textDocument/didOpen,,2502
35,true,textDocument/completion,,
1441,false,textDocument/didOpen,,2506
1481,false,textDocument/didOpen,,2507
1334,false,textDocument/didOpen,,2509
1371,false,textDocument/didOpen,,2510
350,false,textDocument/didOpen,,2510
301,false,textDocument/didOpen,,2509
369,false,textDocument/didOpen,,2509
299,false,textDocument/didOpen,,2505
272,false,textDocument/didOpen,,393
551,false,textDocument/didOpen,,389
333,false,textDocument/didOpen,,390
51,false,textDocument/completion,1,
287,false,textDocument/didOpen,,391
1252,false,textDocument/didOpen,,392
1242,false,textDocument/didOpen,,394
25218,false,textDocument/didOpen,,250
1253,false,textDocument/didOpen,,352
360,false,textDocument/didOpen,,339
279,false,textDocument/didOpen,,331
674,false,textDocument/didOpen,,297
577,false,textDocument/didOpen,,249
268,false,textDocument/didOpen,,248
653,false,textDocument/didOpen,,249
35,false,textDocument/completion,1,
13914,false,textDocument/didOpen,,250
144,false,textDocument/completion,42,
473,false,textDocument/didOpen,,773
1681,false,textDocument/didOpen,,772
1258,false,textDocument/didOpen,,773
30354,false,textDocument/didOpen,,637
375,false,textDocument/didOpen,,12012
1138,false,textDocument/didOpen,,11844
366,false,textDocument/didOpen,,11843
1216,false,textDocument/didOpen,,11844
